timestamp,ambient_temp,solar_irradiance_w_m2,price,load,internal_gains_w,solar_gains_w,wind_speed_m_s
2024-01-01 05:45:00,19.98003139823652,0.0,-0.03778,264.0,0.0,998.003139823652,1.996006279647304
2024-01-01 06:00:00,19.99997259911943,0.0,-0.038270000000000005,592.0,0.35114639912536444,999.9972599119433,1.9999945198238867
2024-01-01 06:15:00,19.97696469810822,0.0,-0.038759999999999996,508.0,10.175434529200054,997.6964698108218,1.9953929396216437
2024-01-01 06:30:00,19.91110651234213,0.0,-0.039240000000000004,408.0,19.956019962084337,991.1106512342132,1.9822213024684263
2024-01-01 06:45:00,19.802680897589326,0.0,-0.039729999999999994,480.0,29.650895846641635,980.2680897589328,1.9605361795178655
2024-01-01 07:00:00,19.652153533403403,0.0,-0.04022,336.0,39.21842344755645,965.2153533403402,1.9304307066806805
2024-01-01 07:15:00,19.46017092306606,0.0,-0.04071,352.0,48.61751098045304,946.0170923066061,1.892034184613212
2024-01-01 07:30:00,19.22755761690597,0.0,-0.04119,564.0,57.80779009790233,922.7557616905971,1.845511523381194
2024-01-01 07:45:00,18.955312670919454,0.0,-0.04168,520.0,66.74978926832378,895.5312670919453,1.7910625341838906
2024-01-01 08:00:00,18.644605355902947,0.0,-0.04217,532.0,75.40510330313303,864.4605355902946,1.7289210711805894
2024-01-01 08:15:00,18.296770135526188,0.0,-0.04265,272.0,83.73655830402966,829.677013552619,1.659354027105238
2024-01-01 08:30:00,17.9133009349149,0.0,-0.043140000000000005,152.0,91.70837132198923,791.3300934914902,1.5826601869829804
2024-01-01 08:45:00,17.495844724358957,0.0,-0.04363,88.0,99.28630404223684,749.5844724358957,1.4991689448717913
2024-01-01 09:00:00,17.046194445703524,0.0,-0.04412,108.0,106.43780983513695,704.6194445703525,1.4092388891407048
2024-01-01 09:15:00,16.566281311803767,0.0,-0.0446,152.0,113.13217354142779,656.6281311803766,1.3132562623607533
2024-01-01 09:30:00,16.058166512116344,0.0,-0.045090000000000005,104.0,119.34064339143316,605.8166512116344,1.2116333024232688
2024-01-01 09:45:00,15.524032360051557,0.0,-0.04558,100.0,125.03655449166945,552.4032360051556,1.1048064720103112
2024-01-01 10:00:00,14.966172920107557,0.0,-0.046060000000000004,196.0,130.19544334848217,496.61729201075576,0.9932345840215115
2024-01-01 10:15:00,14.386984155042377,0.0,-0.04655,60.0,134.79515293684187,438.6984155042378,0.8773968310084757
2024-01-01 10:30:00,13.788953635400844,0.0,-0.04704,84.0,138.81592786303776,378.8953635400844,0.7577907270801688
2024-01-01 10:45:00,13.174649855593248,0.0,-0.04752000000000001,192.0,142.24049921255158,317.46498555932476,0.6349299711186496
2024-01-01 11:00:00,12.546711202412293,0.0,-0.04801,68.0,145.054158718698,254.67112024122923,0.5093422404824585
2024-01-01 11:15:00,11.907834623367725,0.0,-0.0485,96.0,147.2448219334821,190.78346233677243,0.38156692467354486
2024-01-01 11:30:00,11.260764043507255,0.0,-0.048990000000000006,164.0,148.8030801293603,126.07640435072557,0.2521528087014511
2024-01-01 11:45:00,10.608278580472625,0.0,-0.04947,100.0,149.7222407089912,60.82785804726256,0.12165571609452512
2024-01-01 12:00:00,9.953180608406218,0.0,-0.049960000000000004,100.0,149.9983559494184,0.0,0.009363878318756558
2024-01-01 12:15:00,9.298283721972819,0.0,-0.049960000000000004,144.0,149.63023995723302,0.0,0.14034325560543612
2024-01-01 12:30:00,8.64640065219012,0.0,-0.049960000000000004,132.0,148.61947376189283,0.0,0.2707198695619759
2024-01-01 12:45:00,8.000331185968498,0.0,-0.049960000000000004,72.0,146.97039852532455,0.0,0.3999337628063003
2024-01-01 13:00:00,7.362850141244743,0.0,-0.02429,140.0,144.69009689697188,0.0,0.5274299717510514
2024-01-01 13:15:00,6.736695449355568,0.0,-0.02429,156.0,141.788362594369,0.0,0.6526609101288864
2024-01-01 13:30:00,6.124556395836197,0.0,-0.02429,60.0,138.27765833988812,0.0,0.7750887208327606
2024-01-01 13:45:00,5.529062070148863,0.0,-0.02429,128.0,134.1730623343194,0.0,0.8941875859702273
2024-01-01 14:00:00,4.9527700739487575,0.0,-0.00559,168.0,129.49220349717538,0.0,1.0094459852102484
2024-01-01 14:15:00,4.398155536384501,0.0,-0.00559,88.0,124.25518575185741,0.0,1.1203688927230997
2024-01-01 14:30:00,3.867600483611641,0.0,-0.00559,112.0,118.48450168087369,0.0,1.2264799032776719
2024-01-01 14:45:00,3.363383608176191,0.0,-0.00559,168.0,112.20493592195265,0.0,1.3273232783647617
2024-01-01 15:00:00,2.8876704822079944,0.0,0.00023,72.0,105.44345871995819,0.0,1.422465903558401
2024-01-01 15:15:00,2.442504256457422,0.0,0.00023,112.0,98.22911009179285,0.0,1.5114991487085156
2024-01-01 15:30:00,2.0297968851223533,0.0,0.00023,172.0,90.59287510179155,0.0,1.5940406229755293
2024-01-01 15:45:00,1.6513209141541143,0.0,0.00023,96.0,82.56755078328831,0.0,1.6697358171691772
2024-01-01 16:00:00,1.308701868310946,0.0,0.01102,68.0,74.18760527791778,0.0,1.7382596263378107
2024-01-01 16:15:00,1.0034112696560253,24.0,0.01102,176.0,65.4890297976368,0.0,1.7993177460687948
2024-01-01 16:30:00,0.7367603174850519,24.0,0.01102,136.0,56.50918404527786,0.0,1.8526479365029895
2024-01-01 16:45:00,0.509894256827593,28.0,0.01102,64.0,47.28663575754114,0.0,1.8980211486344816
2024-01-01 17:00:00,0.32378745970905953,48.0,0.0235,136.0,37.86099505957522,0.0,1.935242508058188
2024-01-01 17:15:00,0.1792392402989087,96.0,0.0235,156.0,28.272744342580832,0.0,1.964152151940218
2024-01-01 17:30:00,0.07687042191865956,180.0,0.0235,80.0,18.563064395100046,0.0,1.984625915616268
2024-01-01 17:45:00,0.017120670654172443,200.0,0.0235,176.0,8.77365753474326,0.0,1.9965758658691655
2024-01-01 18:00:00,0.0002466070241329277,108.0,0.02291,590.0,0.0,0.0,1.9999506785951735
2024-01-01 18:15:00,0.026320703814942448,392.0,0.02291,1004.0,0.0,0.0,1.9947358592370117
2024-01-01 18:30:00,0.09523097481576137,468.0,0.02291,280.0,0.0,0.0,1.9809538050368478
2024-01-01 18:45:00,0.20668145579054809,664.0,0.02291,288.0,0.0,0.0,1.9586637088418906
2024-01-01 19:00:00,0.3601934756213456,868.0,0.02102,284.0,0.0,0.0,1.927961304875731
2024-01-01 19:15:00,0.5551077121633856,1092.0,0.02102,360.0,0.0,0.0,1.8889784575673227
2024-01-01 19:30:00,0.7905870239822423,1036.0,0.02102,332.0,0.0,0.0,1.8418825952035516
2024-01-01 19:45:00,1.065620045810956,732.0,0.02102,532.0,0.0,0.0,1.786875990837809
2024-01-01 20:00:00,1.3790255322849347,1508.0,0.021050000000000003,148.0,0.0,0.0,1.724194893543013
2024-01-01 20:15:00,1.7294574312985986,752.0,0.021050000000000003,104.0,0.0,0.0,1.6541085137402805
2024-01-01 20:30:00,2.1154106651941387,1444.0,0.021050000000000003,256.0,0.0,0.0,1.5769178669611723
2024-01-01 20:45:00,2.535227594952582,1940.0,0.021050000000000003,104.0,0.0,0.0,1.4929544810094835
2024-01-01 21:00:00,2.9871051396240214,2096.0,0.02195,184.0,0.0,0.0,1.4025789720751958
2024-01-01 21:15:00,3.4691025204195727,1444.0,0.02195,132.0,0.0,0.0,1.3061794959160855
2024-01-01 21:30:00,3.9791495962048193,1888.0,0.02195,96.0,0.0,0.0,1.204170080759036
2024-01-01 21:45:00,4.515055754594421,752.0,0.02195,260.0,0.0,0.0,1.0969888490811157
2024-01-01 22:00:00,5.074519320461347,2172.0,0.02352,152.0,0.0,0.0,0.9850961359077306
2024-01-01 22:15:00,5.655137441451924,1916.0,0.02352,156.0,0.0,0.0,0.8689725117096153
2024-01-01 22:30:00,6.254416408049167,856.0,0.02352,316.0,0.0,0.0,0.7491167183901666
2024-01-01 22:45:00,6.869782363860546,1668.0,0.02352,92.0,0.0,0.0,0.6260435272278909
2024-01-01 23:00:00,7.4985923601303135,1056.0,0.01896,232.0,0.0,0.0,0.5002815279739373
2024-01-01 23:15:00,8.13814570699816,1984.0,0.01896,84.0,0.0,0.0,0.372370858600368
2024-01-01 23:30:00,8.785695572751388,1892.0,0.01896,212.0,0.0,0.0,0.24286088544972242
2024-01-01 23:45:00,9.438460781252754,1672.0,0.01896,120.0,0.0,0.0,0.11230784374944931
2024-01-02 00:00:00,10.093637756874926,1940.0,0.01812,76.0,0.0,9.363775687492586,0.018727551374985173
2024-01-02 00:15:00,10.74841256563901,1452.0,0.01812,196.0,0.0,74.84125656390097,0.14968251312780195
2024-01-02 00:30:00,11.39997300084138,1160.0,0.01812,128.0,0.0,139.99730008413795,0.2799946001682759
2024-01-02 00:45:00,12.045520661262,660.0,0.01812,148.0,0.0,204.55206612620003,0.40910413225240005
2024-01-02 01:00:00,12.682282970079275,724.0,0.01499,300.0,0.0,268.2282970079275,0.536456594015855
2024-01-02 01:15:00,13.307525082871116,1748.0,0.01499,152.0,0.0,330.7525082871116,0.6615050165742232
2024-01-02 01:30:00,13.918561633558305,1628.0,0.01499,188.0,0.0,391.85616335583046,0.7837123267116609
2024-01-02 01:45:00,14.512768267842228,844.0,0.01499,76.0,0.0,451.27682678422275,0.9025536535684455
2024-01-02 02:00:00,15.087592914601784,968.0,0.013630000000000001,1116.0,0.0,508.7592914601784,1.0175185829203568
2024-01-02 02:15:00,15.640566746839676,616.0,0.013630000000000001,684.0,0.0,564.0566746839676,1.1281133493679352
2024-01-02 02:30:00,16.169314785101694,432.0,0.013630000000000001,552.0,0.0,616.9314785101694,1.2338629570203388
2024-01-02 02:45:00,16.671566097828123,484.0,0.013630000000000001,192.0,0.0,667.1566097828122,1.3343132195656244
2024-01-02 03:00:00,17.14516355482756,540.0,0.012150000000000001,104.0,0.0,714.5163554827558,1.4290327109655117
2024-01-02 03:15:00,17.588073091982743,456.0,0.012150000000000001,336.0,0.0,758.8073091982741,1.5176146183965482
2024-01-02 03:30:00,17.99839244739719,328.0,0.012150000000000001,368.0,0.0,799.839244739719,1.599678489479438
2024-01-02 03:45:00,18.37435933146159,268.0,0.012150000000000001,300.0,0.0,837.4359331461593,1.6748718662923185
2024-01-02 04:00:00,18.714358995750143,188.0,0.01183,304.0,0.0,871.4358995750143,1.7428717991500287
2024-01-02 04:15:00,19.016931168239026,88.0,0.01183,320.0,0.0,901.6931168239025,1.803386233647805
2024-01-02 04:30:00,19.28077632506077,76.0,0.01183,204.0,0.0,928.077632506077,1.856155265012154
2024-01-02 04:45:00,19.504761271857863,184.0,0.01183,364.0,0.0,950.4761271857864,1.9009522543715727
2024-01-02 05:00:00,19.687924010764075,108.0,0.01455,300.0,0.0,968.7924010764074,1.9375848021528148
2024-01-02 05:15:00,19.829477872110207,72.0,0.01455,356.0,0.0,982.9477872110207,1.9658955744220414
2024-01-02 05:30:00,19.928814893108942,20.0,0.01455,304.0,0.0,992.8814893108945,1.985762978621789
2024-01-02 05:45:00,19.985508429007574,4.0,0.01455,220.0,0.0,998.5508429007572,1.9971016858015143
2024-01-02 06:00:00,19.999314985493882,0.0,0.02258,492.0,1.7556935089663503,999.9314985493884,1.9998629970987767
2024-01-02 06:15:00,19.97017526448527,0.0,0.02258,424.0,11.576319318996731,997.0175264485268,1.9940350528970536
2024-01-02 06:30:00,19.89821441880933,0.0,0.02258,384.0,21.347225740992556,989.8214418809329,1.9796428837618658
2024-01-02 06:45:00,19.78374151468227,0.0,0.02258,408.0,31.026447494413624,978.374151468227,1.9567483029364539
2024-01-02 07:00:00,19.627248204293604,0.0,0.041920000000000006,488.0,40.57241307721601,962.7248204293604,1.925449640858721
2024-01-02 07:15:00,19.429406614198385,0.0,0.041920000000000006,508.0,49.944123312209,942.9406614198385,1.8858813228396771
2024-01-02 07:30:00,19.191066458586093,0.0,0.041920000000000006,512.0,59.10132743532145,919.1066458586092,1.8382132917172185
2024-01-02 07:45:00,18.91325138982451,0.0,0.041920000000000006,524.0,68.00469596949225,891.3251389824509,1.7826502779649018
2024-01-02 08:00:00,18.59715460195269,0.0,0.047950000000000007,608.0,76.61598964170491,859.7154601952687,1.7194309203905376
2024-01-02 08:15:00,18.244133706005677,0.0,0.047950000000000007,420.0,84.8982236176809,824.4133706005675,1.648826741201135
2024-01-02 08:30:00,17.855704899181063,0.0,0.047950000000000007,280.0,92.81582634885655,785.5704899181062,1.5711409798362124
2024-01-02 08:45:00,17.43353645289035,0.0,0.047950000000000007,148.0,100.33479234940798,743.3536452890353,1.4867072905780705
2024-01-02 09:00:00,16.97944154766344,0.0,0.0499,64.0,107.42282824715886,697.9441547663444,1.3958883095326886
2024-01-02 09:15:00,16.495370485679754,0.0,0.0499,148.0,114.04949148109377,649.5370485679754,1.2990740971359507
2024-01-02 09:30:00,15.98340231437257,0.0,0.0499,116.0,120.18632104978177,598.340231437257,1.196680462874514
2024-01-02 09:45:00,15.445735897082573,0.0,0.0499,68.0,125.80695974915659,544.5735897082573,1.0891471794165146
2024-01-02 10:00:00,14.884680469111398,0.0,0.05,188.0,130.88726737465095,488.4680469111397,0.9769360938222794
2024-01-02 10:15:00,14.30264571973622,0.0,0.05,68.0,135.40542440149142,430.26457197362197,0.8605291439472439
2024-01-02 10:30:00,13.702131442782381,0.0,0.05,108.0,139.3420256978542,370.2131442782381,0.7404262885564762
2024-01-02 10:45:00,13.085716800203988,0.0,0.05,168.0,142.68016386839216,308.5716800203988,0.6171433600407976
2024-01-02 11:00:00,12.456049244784609,0.0,0.0497,64.0,145.40550187017826,245.6049244784608,0.4912098489569216
2024-01-02 11:15:00,11.815833149534175,0.0,0.0497,140.0,147.50633458918597,181.5833149534175,0.363166629906835
2024-01-02 11:30:00,11.167818192617966,0.0,0.0497,132.0,148.97363911284057,116.78181926179664,0.23356363852359327
2024-01-02 11:45:00,10.514787547703474,0.0,0.0497,80.0,149.80111348272456,51.47875477034742,0.10295750954069484
2024-01-02 12:00:00,9.859545930446709,0.0,0.048159999999999994,192.0,149.98520376099714,0.0,0.028090813910658277
2024-01-02 12:15:00,9.20490755245734,0.0,0.048159999999999994,96.0,149.52511929427993,0.0,0.15901848950853187
2024-01-02 12:30:00,8.553684034479467,0.0,0.048159999999999994,72.0,148.42283610945148,0.0,0.2892631931041068
2024-01-02 12:45:00,7.908672330699934,0.0,0.048159999999999994,212.0,146.68308842676612,0.0,0.4182655338600132
2024-01-02 13:00:00,7.272642716048395,0.0,0.047240000000000004,60.0,144.31334832674742,0.0,0.5454714567903209
2024-01-02 13:15:00,6.648326888082677,0.0,0.047240000000000004,96.0,141.32379365818537,0.0,0.6703346223834648
2024-01-02 13:30:00,6.038406234560958,0.0,0.047240000000000004,156.0,137.72726432507025,0.0,0.7923187530878083
2024-01-02 13:45:00,5.445500317090614,0.0,0.047240000000000004,80.0,133.53920714020703,0.0,0.9108999365818772
2024-01-02 14:00:00,4.872155620315542,0.0,0.0461,116.0,128.77760948235982,0.0,1.0255688759368915
2024-01-02 14:15:00,4.3208346149633545,0.0,0.0461,132.0,123.46292204186388,0.0,1.135833077007329
2024-01-02 14:30:00,3.793905181725777,0.0,0.0461,52.0,117.61797098650665,0.0,1.2412189636548445
2024-01-02 14:45:00,3.293630441395875,0.0,0.0461,156.0,111.26785992491848,0.0,1.341273911720825
2024-01-02 15:00:00,2.82215903494086,0.0,0.04386,128.0,104.43986208853279,0.0,1.435568193011828
2024-01-02 15:15:00,2.381515895256829,0.0,0.04386,64.0,97.16330319518539,0.0,1.5236968209486341
2024-01-02 15:30:00,1.9735935502399986,0.0,0.04386,164.0,89.4694354974451,0.0,1.6052812899520004
2024-01-02 15:45:00,1.6001439945270892,0.0,0.04386,258.0,81.39130355662795,0.0,1.6799712010945822
2024-01-02 16:00:00,1.262771164815092,0.0,0.04364,352.0,72.96360231898517,0.0,1.7474457670369814
2024-01-02 16:15:00,0.962924051078339,0.0,0.04364,256.0,64.22252810361701,0.0,1.8074151897843322
2024-01-02 16:30:00,0.7018904732696036,4.0,0.04364,72.0,55.205623142106006,0.0,1.8596219053460792
2024-01-02 16:45:00,0.48079155023397036,36.0,0.04364,104.0,45.95161433756367,0.0,1.9038416899532058
2024-01-02 17:00:00,0.30057688459084986,160.0,0.047369999999999995,148.0,36.50024693560302,0.0,1.93988462308183
2024-01-02 17:15:00,0.1620204842648416,112.0,0.047369999999999995,96.0,26.89211382161071,0.0,1.9675959031470318
2024-01-02 17:30:00,0.06571743818210862,96.0,0.047369999999999995,124.0,17.168481177472227,0.0,1.9868565123635782
2024-01-02 17:45:00,0.012081360409887054,164.0,0.047369999999999995,256.0,7.37111124654122,0.0,1.9975837279180226
2024-01-02 18:00:00,0.0013426137163321528,240.0,0.046079999999999996,112.0,0.0,0.0,1.9997314772567336
2024-01-02 18:15:00,0.03354732018041773,140.0,0.046079999999999996,156.0,0.0,0.0,1.9932905359639166
2024-01-02 18:30:00,0.10855716310120478,324.0,0.046079999999999996,100.0,0.0,0.0,1.978288567379759
2024-01-02 18:45:00,0.2260499810572778,352.0,0.046079999999999996,268.0,0.0,0.0,1.9547900037885444
2024-01-02 19:00:00,0.38552115156490174,416.0,0.04108,436.0,0.0,0.0,1.9228957696870197
2024-01-02 19:15:00,0.5862857583922167,508.0,0.04108,200.0,0.0,0.0,1.8827428483215567
2024-01-02 19:30:00,0.8274815332209933,884.0,0.04108,596.0,0.0,0.0,1.8345036933558012
2024-01-02 19:45:00,1.1080725590217746,1204.0,0.04108,792.0,0.0,0.0,1.778385488195645
2024-01-02 20:00:00,1.4268537192366662,1652.0,0.03494,392.0,0.0,0.0,1.7146292561526668
2024-01-02 20:15:00,1.7824558736609006,1668.0,0.03494,208.0,0.0,0.0,1.6435088252678198
2024-01-02 20:30:00,2.1733517387931744,1144.0,0.03494,648.0,0.0,0.0,1.565329652241365
2024-01-02 20:45:00,2.5978624473990877,1612.0,0.03494,344.0,0.0,0.0,1.4804275105201825
2024-01-02 21:00:00,3.0541647591148937,1724.0,0.02546,176.0,0.0,0.0,1.3891670481770213
2024-01-02 21:15:00,3.540298891122574,1548.0,0.02546,304.0,0.0,0.0,1.2919402217754852
2024-01-02 21:30:00,4.054176935264097,1836.0,0.02546,240.0,0.0,0.0,1.1891646129471805
2024-01-02 21:45:00,4.593591825444008,956.0,0.02546,196.0,0.0,0.0,1.0812816349111984
2024-01-02 22:00:00,5.156226816806066,1132.0,0.0213,712.0,0.0,0.0,0.9687546366387868
2024-01-02 22:15:00,5.739665435971601,312.0,0.0213,144.0,0.0,0.0,0.8520669128056798
2024-01-02 22:30:00,6.341401859604084,1016.0,0.0213,612.0,0.0,0.0,0.7317196280791831
2024-01-02 22:45:00,6.958851676724803,2628.0,0.0213,505.2,0.0,0.0,0.6082296646550394
2024-01-02 23:00:00,7.589362988556319,1088.0,0.00994,398.8,0.0,0.0,0.48212740228873624
2024-01-02 23:15:00,8.230227798220755,1480.0,0.00994,292.0,0.0,0.0,0.353954440355849
2024-01-02 23:30:00,8.878693641375055,556.0,0.00994,144.0,0.0,0.0,0.22426127172498922
2024-01-02 23:45:00,9.531975407830519,280.0,0.00994,348.0,0.0,0.0,0.0936049184338963
2024-01-03 00:00:00,10.187267303383718,240.0,0.00793,236.0,0.0,18.726730338371823,0.03745346067674365
2024-01-03 00:15:00,10.841754900483624,300.0,0.00793,324.0,0.0,84.17549004836228,0.16835098009672456
2024-01-03 00:30:00,11.49262722597829,1608.0,0.00793,128.0,0.0,149.26272259782894,0.2985254451956579
2024-01-03 00:45:00,12.137088834025176,2164.0,0.00793,256.0,0.0,213.70888340251764,0.4274177668050353
2024-01-03 01:00:00,12.772371812312874,1352.0,3e-05,156.0,0.0,277.2371812312875,0.554474362462575
2024-01-03 01:15:00,13.39574767002847,320.0,3e-05,108.0,0.0,339.574767002847,0.679149534005694
2024-01-03 01:30:00,14.00453905651265,260.0,3e-05,76.0,0.0,400.45390565126496,0.80090781130253
2024-01-03 01:45:00,14.596131260271836,396.0,3e-05,200.0,0.0,459.6131260271836,0.9192262520543673
2024-01-03 02:00:00,15.167983438959995,1740.0,2e-05,120.0,0.0,516.7983438959996,1.033596687791999
2024-01-03 02:15:00,15.717639532098218,1940.0,2e-05,272.0,0.0,571.7639532098219,1.1435279064196437
2024-01-03 02:30:00,16.242738809662807,564.0,2e-05,1656.0,0.0,624.2738809662807,1.2485477619325613
2024-01-03 02:45:00,16.74102601123648,744.0,2e-05,444.0,0.0,674.102601123648,1.3482052022472961
2024-01-03 03:00:00,17.210361032175875,624.0,-0.0059900000000000005,52.0,0.0,721.0361032175874,1.4420722064351748
2024-01-03 03:15:00,17.648728115193954,396.0,-0.0059900000000000005,240.0,0.0,764.8728115193952,1.5297456230387905
2024-01-03 03:30:00,18.054244507880252,968.0,-0.0059900000000000005,216.0,0.0,805.4244507880252,1.6108489015760503
2024-01-03 03:45:00,18.42516854897554,136.0,-0.0059900000000000005,84.0,0.0,842.5168548975543,1.6850337097951085
2024-01-03 04:00:00,18.759907148671022,68.0,-0.009210000000000001,224.0,0.0,875.9907148671023,1.7519814297342045
2024-01-03 04:15:00,19.05702263080471,72.0,-0.009210000000000001,340.0,0.0,905.7022630804709,1.8114045261609417
2024-01-03 04:30:00,19.31523890756836,100.0,-0.009210000000000001,216.0,0.0,931.5238907568361,1.8630477815136721
2024-01-03 04:45:00,19.533446960205026,128.0,-0.009210000000000001,196.0,0.0,953.3446960205025,1.906689392041005
2024-01-03 05:00:00,19.710709602158047,40.0,-0.00464,360.0,0.0,971.0709602158047,1.9421419204316093
2024-01-03 05:15:00,19.846265504214188,20.0,-0.00464,356.0,0.0,984.6265504214189,1.9692531008428378
2024-01-03 05:30:00,19.939532464353192,0.0,-0.00464,200.0,0.0,993.9532464353193,1.9879064928706387
2024-01-03 05:45:00,19.990109908260013,0.0,-0.00464,324.0,0.0,999.0109908260013,1.9980219816520026
2024-01-03 06:00:00,19.99778060976024,0.0,0.00802,236.0,3.160086675707935,999.778060976024,1.999556121952048
2024-01-03 06:15:00,19.962511623789567,0.0,0.00802,196.0,12.976189071449001,996.2511623789568,1.9925023247579137
2024-01-03 06:30:00,19.884454427890276,0.0,0.00802,256.0,22.73655974781753,988.4454427890274,1.976890885578055
2024-01-03 06:45:00,19.763944271626997,0.0,0.00802,228.0,32.39927867447857,976.3944271626999,1.9527888543253997
2024-01-03 07:00:00,19.60149873671602,0.0,0.01103,184.0,41.92284522774121,960.1498736716021,1.9202997473432042
2024-01-03 07:15:00,19.39781551405219,0.0,0.01103,268.0,51.26635643249854,939.7815514052191,1.8795631028104383
2024-01-03 07:30:00,19.15376940718098,0.0,0.01103,312.0,60.38968263731356,915.3769407180979,1.8307538814361959
2024-01-03 07:45:00,18.87040857508552,0.0,0.01103,164.0,69.25363986814035,887.0408575085521,1.7740817150171042
2024-01-03 08:00:00,18.548950030425594,0.0,0.01328,232.0,77.82015812043409,854.8950030425594,1.7097900060851188
2024-01-03 08:15:00,18.190774412563187,0.0,0.01328,328.0,86.05244486685135,819.0774412563188,1.6381548825126377
2024-01-03 08:30:00,17.797420057824247,0.0,0.01328,168.0,93.91514307828095,779.7420057824247,1.5594840115648494
2024-01-03 08:45:00,17.370576392464162,0.0,0.01328,208.0,101.37448307952648,737.0576392464162,1.4741152784928324
2024-01-03 09:00:00,16.912076676713873,0.0,0.01318,284.0,108.39842758742527,691.2076676713872,1.3824153353427744
2024-01-03 09:15:00,16.42389013107023,0.0,0.01318,220.0,114.95680930847948,642.3890131070233,1.2847780262140465
2024-01-03 09:30:00,15.908113478647667,0.0,0.01318,204.0,121.02146050502718,590.8113478647667,1.1816226957295335
2024-01-03 09:45:00,15.366961939916028,0.0,0.01318,304.0,126.56633397347747,536.6961939916029,1.0733923879832057
2024-01-03 10:00:00,14.802759718501552,0.0,0.013710000000000002,132.0,131.56761491501703,480.27597185015526,0.9605519437003105
2024-01-03 10:15:00,14.217930018913677,0.0,0.013710000000000002,116.0,136.00382321831256,421.79300189136757,0.8435860037827352
2024-01-03 10:30:00,13.614984639070776,0.0,0.013710000000000002,80.0,139.8559057149125,361.49846390707773,0.7229969278141555
2024-01-03 10:45:00,12.996513182324144,0.0,0.013710000000000002,156.0,143.10731801111865,299.65131823241444,0.5993026364648288
2024-01-03 11:00:00,12.365171935313679,0.0,0.01542,76.0,145.74409554486593,236.51719353136792,0.4730343870627358
2024-01-03 11:15:00,11.72367245942408,0.0,0.01542,80.0,147.75491356242657,172.36724594240798,0.344734491884816
2024-01-03 11:30:00,11.074769944840313,0.0,0.01542,196.0,149.1311357573437,107.4769944840312,0.2149539889680624
2024-01-03 11:45:00,10.421251377220782,0.0,0.01542,88.0,149.86685136269347,42.12513772207828,0.08425027544415656
2024-01-03 12:00:00,9.765923567811441,0.0,0.01584,60.0,149.95890053736764,0.0,0.04681528643771158
2024-01-03 12:15:00,9.11160109841053,0.0,0.01584,160.0,149.40688793734478,0.0,0.17767978031789408
2024-01-03 12:30:00,8.461094232959407,0.0,0.01584,140.0,148.21318441366168,0.0,0.30778115340811846
2024-01-03 12:45:00,7.817196847678252,0.0,0.01584,64.0,146.38291682979346,0.0,0.4365606304643495
